revenue_sum,l_orderkey,o_orderdate,o_shippriority
3979.9385999999995,2817056,1995-02-10,0
37007.302500000005,2817638,1994-12-19,0
58462.92479999999,2818114,1994-12-14,0
22269.324299999997,2818627,1995-01-11,0
312939.3886,2818756,1995-03-06,0
139808.9532,2819015,1994-12-13,0
30294.8848,2819968,1995-03-12,0
21235.191600000002,2820487,1994-12-10,0
228211.9538,2820614,1995-03-02,0
76244.245,2821157,1995-01-31,0
62635.1456,2821383,1995-01-08,0
61515.36,2821860,1994-11-30,0
19967.0166,2822151,1995-01-15,0
40836.15,2822210,1994-11-29,0
44682.705599999994,2823462,1994-12-10,0
16217.7554,2823590,1994-12-09,0
11301.312,2823778,1994-11-23,0
63971.752199999995,2824128,1995-02-13,0
40163.6499,2824289,1995-02-12,0
47538.9866,2825027,1994-12-13,0
6588.918000000001,2825159,1994-11-21,0
72142.4991,2825221,1995-02-08,0
152262.9932,2825284,1995-01-21,0
22401.215999999997,2825414,1995-01-15,0
122188.9446,2825473,1995-01-11,0
60756.479999999996,2825989,1994-12-08,0
78892.98210000001,2826150,1994-12-09,0
132311.5519,2827750,1994-12-31,0
59802.534,2827843,1995-02-02,0
73188.11989999999,2828228,1994-12-18,0
192455.0944,2828263,1995-03-10,0
8715.105000000001,2828706,1994-12-15,0
172674.97449999998,2830823,1995-03-14,0
20949.39,2830885,1994-12-14,0
53899.0396,2831494,1995-02-19,0
44901.119999999995,2832482,1995-02-07,0
20204.2076,2833410,1995-01-29,0
20793.1224,2833472,1995-02-13,0
91735.12700000001,2833569,1995-01-22,0
128366.8512,2834336,1995-01-01,0
35662.42,2834467,1995-01-22,0
184278.9559,2834596,1995-02-08,0
70362.2144,2835808,1995-03-10,0
34389.88,3005669,1995-01-20,0
31159.0176,3005862,1995-03-03,0
8288.050000000001,3006338,1994-12-05,0
103463.1958,3007652,1995-02-01,0
26262.9675,3008128,1995-03-09,0
34675.8338,3008384,1995-02-25,0
241090.7373,3008577,1995-02-24,0
5010.05,3009347,1994-12-12,0
48291.5319,3009446,1995-03-03,0
12156.468799999999,3009474,1994-12-15,0
24575.2507,3010593,1995-02-17,0
160750.07400000002,3011457,1995-02-26,0
74956.65539999999,3011462,1995-01-14,0
114090.102,3011908,1995-02-24,0
22866.3936,3012263,1995-01-18,0
149037.0932,3013029,1995-02-01,0
114948.0542,3013253,1995-02-15,0
6767.145,3013891,1995-01-27,0
108323.243,3014274,1995-01-06,0
66879.5904,3014657,1995-01-16,0
47682.840000000004,3015043,1995-02-16,0
69976.8888,3015649,1995-01-09,0
75153.114,3016165,1995-02-22,0
47533.8448,3016416,1994-12-13,0
167595.684,3017285,1995-02-05,0
117284.2972,3017474,1995-01-29,0
10989.891,3017830,1994-12-31,0
116211.6071,3018432,1995-01-08,0
17681.254500000003,3018434,1994-12-05,0
39253.695999999996,3018435,1995-02-01,0
110261.1644,3019077,1995-02-05,0
33862.752,3019396,1994-12-20,0
81042.88519999999,3019975,1995-02-03,0
69940.5778,3021378,1995-01-24,0
176037.72999999998,3021472,1995-02-05,0
68738.796,3022401,1995-02-07,0
69638.72499999999,3022469,1995-01-02,0
155146.3726,3022948,1994-12-21,0
6969.772800000001,3023138,1994-11-27,0
120325.2892,3023777,1995-01-13,0
104583.95249999998,3024065,1995-03-06,0
97114.7636,3024327,1995-01-30,0
97677.2451,3024356,1995-02-22,0
123147.103,3024485,1994-12-21,0
253963.53119999997,3024609,1995-03-10,0
66354.884,3026241,1994-12-16,0
113356.9393,3026722,1995-01-17,0
73628.2624,3027718,1995-01-21,0
130847.79639999999,3027968,1995-01-10,0
68984.30399999999,3028002,1994-11-20,0
28693.9827,3028064,1995-01-18,0
123630.26400000001,3028258,1995-02-11,0
34850.704,3028357,1995-01-29,0
25976.792100000002,3028386,1995-01-16,0
97355.772,3029472,1994-12-24,0
175848.16259999998,3029702,1995-02-18,0
56146.252799999995,3030854,1994-12-03,0
60230.6676,3031717,1995-03-05,0
45955.84,3032165,1995-01-25,0
102606.5764,3032262,1995-01-01,0
85366.1914,3032641,1995-03-06,0
10984.7043,3032839,1994-12-21,0
7574.632799999999,3032871,1995-01-04,0
15304.079999999998,3033219,1994-12-04,0
169781.5245,3033313,1995-01-03,0
33208.3458,3033511,1994-12-15,0
182184.25190000003,3036769,1995-03-07,0
116093.3616,3037157,1995-01-25,0
169970.0312,3038848,1995-01-31,0
132324.9888,3039303,1995-03-07,0
156862.49039999998,3039872,1995-01-23,0
132270.8504,3040455,1995-01-11,0
18403.2,3040736,1995-01-03,0
24441.8646,3041351,1995-01-15,0
123372.0768,3042372,1995-02-09,0
19868.4486,3042499,1995-01-18,0
29926.569600000003,3042563,1994-12-26,0
190862.3934,3042626,1995-02-05,0
58162.945999999996,3042657,1995-02-21,0
3052.7064,3042727,1995-01-04,0
72261.0876,3043168,1995-03-10,0
72236.6856,3043201,1994-12-19,0
37752.6501,3043811,1995-01-03,0
174846.58700000003,3044998,1995-01-23,0
84132.4683,3045379,1995-01-09,0
78862.302,3045538,1995-02-04,0
108297.7995,3045600,1995-02-19,0
1881.9528,3046180,1995-01-28,0
46628.0064,3047811,1995-02-05,0
31909.689,3047873,1995-01-12,0
74174.4597,3048608,1995-02-23,0
180586.6936,3050404,1995-02-02,0
88679.7938,3051110,1995-02-11,0
27324.3821,3051846,1995-01-24,0
101416.8002,3052581,1995-02-10,0
295329.34750000003,3052608,1995-03-13,0
80297.9856,3052743,1995-03-09,0
25140.7975,3052897,1994-11-23,0
267530.5812,3054020,1995-01-13,0
150691.77089999997,3054055,1995-01-28,0
187093.9401,3054724,1995-02-02,0
171043.645,3054912,1995-02-24,0
82415.25600000001,3055047,1994-12-26,0
32591.003999999997,3055525,1994-12-01,0
12399.0,3057155,1994-12-12,0
27565.461000000003,3057351,1995-01-17,0
88807.79299999999,3058210,1995-03-05,0
48936.384000000005,3059174,1994-12-10,0
39350.61,3060419,1994-12-03,0
51379.93,3061605,1994-12-11,0
175217.44400000002,3061702,1995-02-05,0
90259.52519999999,3062535,1994-12-30,0
94690.6635,3062759,1995-02-05,0
64561.64400000001,3063941,1994-12-11,0
140433.30089999997,3065600,1995-02-26,0
49229.9808,3066243,1995-02-24,0
44691.446800000005,3066723,1995-01-15,0
26735.071,3066949,1994-12-28,0
84449.6147,3067174,1995-02-23,0
60642.3704,3068006,1994-12-31,0
19207.9532,3068070,1995-01-15,0
42343.6343,3068420,1995-01-13,0
84199.05679999999,3069061,1994-12-19,0
126663.4902,3069094,1994-12-18,0
162891.5024,3071203,1995-03-08,0
102574.7346,3071205,1994-12-16,0
103353.10149999999,3071589,1995-02-24,0
56147.8386,3072163,1994-12-29,0
106871.41699999999,3072578,1995-01-20,0
172972.6199,3072710,1995-02-24,0
148058.6432,3073188,1995-03-02,0
75943.138,3074311,1995-01-06,0
100580.21459999999,3074756,1995-01-31,0
149083.2484,3074979,1995-01-28,0
43592.8304,3075234,1995-01-04,0
12429.7104,3075491,1995-01-19,0
52331.797999999995,3076288,1994-12-10,0
231455.89550000004,3076612,1995-01-31,0
74510.3538,3077284,1995-02-23,0
56319.0146,3077892,1994-12-03,0
82138.2132,3078022,1994-12-27,0
52175.387,3078211,1995-01-01,0
56808.371399999996,3078279,1995-02-28,0
41025.258,3078343,1994-12-17,0
100097.51520000001,3078595,1995-02-09,0
154809.30010000002,3078757,1995-02-26,0
151643.2283,3078945,1995-01-09,0
31498.11,3079168,1995-03-06,0
301324.32060000004,3079552,1995-02-13,0
23362.774400000002,3080455,1995-01-29,0
67089.62280000001,3080614,1995-03-08,0
73100.9411,3080641,1995-01-12,0
46113.3992,3080737,1995-02-07,0
124308.24659999998,3080966,1994-12-09,0
34305.937099999996,3081316,1994-12-28,0
84773.7567,3081669,1995-01-09,0
144216.5407,3081988,1995-02-19,0
29925.94,3083463,1994-11-22,0
85727.0909,3084931,1995-02-27,0
153085.588,3086944,1995-01-31,0
116950.1788,3087683,1995-01-09,0
46524.1796,3087745,1994-11-23,0
16486.739999999998,3088578,1995-01-08,0
37204.96,3088775,1995-01-09,0
137846.5863,3088934,1994-12-20,0
85348.85579999999,3089284,1995-01-11,0
27469.963499999998,3089377,1995-02-10,0
11700.008399999999,3090502,1995-01-18,0
72092.51699999999,3090563,1995-02-01,0
92491.20199999999,3091106,1995-01-20,0
58501.8905,3091269,1994-12-19,0
110949.17119999998,3092100,1995-02-17,0
88913.20360000001,3092128,1994-12-11,0
144028.04839999997,3092387,1995-01-28,0
8997.219000000001,3092581,1994-12-20,0
92720.7654,3092710,1995-02-10,0
28872.391200000002,3093378,1995-03-02,0
112966.0044,3094627,1995-01-30,0
13279.7109,3094854,1995-01-26,0
74009.2628,3096100,1995-01-24,0
55500.88820000001,3096736,1995-01-12,0
164547.004,3097059,1995-01-25,0
171206.8386,3098210,1995-03-08,0
28134.594799999995,3098342,1995-01-31,0
98648.37999999999,3098691,1995-01-14,0
146752.9143,3098819,1994-12-19,0
26127.99,3099814,1994-12-28,0
62643.175299999995,3099843,1994-12-24,0
18176.2548,3100197,1995-01-22,0
59727.6,3100675,1994-12-11,0
15356.275,3100839,1995-01-10,0
45536.5855,3102054,1995-01-10,0
153953.18420000002,3102055,1995-01-25,0
55208.1024,3103239,1995-02-08,0
154591.4933,3103425,1995-02-11,0
221982.16749999998,3103809,1995-03-08,0
158185.03879999998,3103874,1994-12-23,0
64751.12760000001,3103942,1994-12-27,0
139717.3728,3104100,1995-02-10,0
122025.2713,3104514,1995-01-07,0
70659.072,3105156,1995-02-05,0
25995.267,3105188,1994-11-27,0
185204.3113,3106467,1995-03-08,0
12663.34,3107328,1995-03-06,0
185022.9006,3109703,1995-01-13,0
48507.956000000006,3110052,1995-02-06,0
42482.304,3110055,1995-01-02,0
84491.1723,3110214,1995-02-09,0
75456.67979999998,3111206,1994-12-16,0
112594.47640000001,3111905,1995-02-16,0
99475.60560000001,3112327,1995-02-25,0
232405.66019999998,3112354,1995-03-04,0
105219.288,3112418,1995-03-09,0
238574.417,3113735,1995-02-23,0
110608.40340000001,3113888,1995-02-15,0
174014.3882,3114242,1995-02-26,0
97893.54999999999,3115108,1995-01-23,0
76558.3728,3115813,1995-03-09,0
210733.9765,3116099,1995-03-05,0
76117.8152,3116738,1994-12-03,0
164181.7621,3116960,1995-02-19,0
133925.9793,3117440,1995-03-08,0
52333.7364,3119715,1994-12-27,0
52821.800800000005,3120162,1995-03-01,0
38696.04,3120707,1995-01-11,0
65531.208999999995,3121506,1995-01-10,0
18500.862,3121830,1994-11-22,0
19014.307,3122055,1995-01-21,0
16413.9276,3122112,1994-12-07,0
129973.0978,3122179,1995-01-03,0
24263.9572,3122436,1995-03-09,0
149946.1606,3122948,1995-01-22,0
246835.11490000002,3124167,1995-03-06,0
169190.1731,2221536,1995-03-06,0
125363.1788,2235488,1994-11-27,0
69183.0216,2424866,1995-01-07,0
5849.923199999999,2462471,1995-01-29,0
120864.44020000001,2471586,1995-03-09,0
59045.385599999994,2484864,1995-01-16,0
231595.3252,2734599,1995-02-27,0
15942.6432,2757831,1995-01-15,0
140153.029,2786915,1995-02-19,0
68981.17199999999,2767200,1995-02-09,0
112020.33989999999,3097281,1994-12-27,0
227094.24090000003,3099970,1995-02-08,0
148228.86059999999,3124548,1995-01-17,0
49007.9304,3124903,1995-02-05,0
149174.8553,3125057,1995-02-12,0
20165.5904,3125122,1995-01-08,0
17045.235299999997,3125318,1994-12-13,0
38811.6848,3125952,1995-02-15,0
76780.2328,3125958,1995-01-07,0
268869.8857,3127076,1995-03-13,0
71491.277,3127522,1995-01-17,0
134548.8954,3127650,1994-12-29,0
27737.6544,3128548,1995-01-06,0
188721.4038,3129732,1995-01-24,0
190944.60600000003,3130052,1995-02-22,0
90881.0943,3130660,1995-01-18,0
71647.18349999998,3130983,1995-01-11,0
140327.9796,3131298,1995-03-09,0
115010.46900000001,3132098,1995-02-19,0
39443.04,3132419,1994-12-31,0
141187.737,3132739,1995-01-19,0
91456.745,3133698,1995-01-02,0
33599.04,3134692,1995-02-09,0
121983.56850000001,3134854,1994-12-21,0
48327.6795,3135430,1995-03-12,0
51634.5032,3135781,1995-01-13,0
82929.44249999999,3136771,1995-02-28,0
75243.3503,3137024,1995-02-06,0
26066.88,3137029,1994-12-22,0
162092.8854,3137414,1994-12-15,0
57656.87729999999,3304709,1995-02-12,0
35312.712,3305122,1995-01-18,0
94436.3493,3305504,1995-01-29,0
22019.4975,3305606,1995-02-18,0
42596.82000000001,3305888,1995-03-09,0
23407.1744,3306752,1994-12-14,0
71411.62,3307332,1994-11-20,0
46578.9744,3307524,1995-02-02,0
77522.82029999998,3307878,1995-03-11,0
79558.22159999999,3309057,1995-02-01,0
29153.0106,3309125,1994-12-18,0
141711.8924,3309477,1995-02-09,0
240189.6213,3309538,1995-02-01,0
33385.67,3309540,1995-01-19,0
63651.0,3310914,1995-02-24,0
108838.364,3312262,1995-03-08,0
135473.8509,3312325,1995-03-10,0
30889.4754,3313092,1994-12-10,0
61665.471000000005,3314022,1995-03-11,0
92067.1284,3314177,1995-01-12,0
114102.90710000001,3315076,1995-02-25,0
118391.1906,3315399,1995-02-12,0
24052.5,3315746,1994-12-04,0
95870.534,3316032,1994-12-12,0
80145.5534,3316483,1995-01-18,0
111542.70490000001,3316997,1995-01-17,0
201759.62769999998,3317090,1995-03-11,0
61509.406,3317222,1994-12-04,0
115122.66840000001,3317825,1995-01-28,0
12804.1536,3318277,1994-12-05,0
6445.295999999999,3318533,1995-02-08,0
129737.92739999999,3320165,1995-03-13,0
141762.147,3320455,1995-02-13,0
25685.553600000003,3321477,1995-01-28,0
28285.205,3321575,1994-12-28,0
1204.6480000000001,3321796,1995-01-21,0
46378.915,3322405,1995-02-07,0
87240.6431,3322469,1995-02-15,0
3997.1807999999996,3323463,1994-12-15,0
141785.5565,3324227,1995-02-04,0
171469.5809,3324609,1995-02-14,0
190015.3659,3325027,1995-02-22,0
95717.598,3325058,1994-11-28,0
82973.8,3325762,1995-01-08,0
53214.95339999999,3326562,1994-12-22,0
78978.9374,3327810,1995-02-08,0
336896.6323,3328709,1995-03-09,0
60463.55,3328836,1995-01-29,0
163650.38040000002,3328965,1995-03-13,0
57854.71,3329474,1995-02-12,0
286565.9808,3329894,1995-03-13,0
42811.1328,3330180,1994-11-22,0
46433.326799999995,3330529,1995-02-08,0
131174.3265,3330560,1995-01-27,0
142398.3516,3330721,1994-12-25,0
122988.96889999999,3330752,1995-02-11,0
178999.39089999997,3330786,1995-02-07,0
57828.82080000001,3332033,1995-03-14,0
140685.033,3332096,1995-01-22,0
230525.5687,3333280,1995-02-19,0
80174.9166,3333344,1995-02-19,0
118110.5958,3333444,1995-02-16,0
47610.674999999996,3333541,1995-03-04,0
222606.87379999997,3333955,1995-02-08,0
7808.1206,3335236,1995-02-22,0
38547.63,3335492,1994-11-30,0
176872.83909999998,3335808,1995-02-19,0
99936.699,3336034,1995-01-04,0
103008.97080000001,3336098,1995-02-22,0
10858.12,3336390,1995-02-04,0
236113.07460000002,3337219,1995-03-12,0
102351.4646,3337636,1995-02-24,0
175762.1746,3337665,1995-02-14,0
87057.8328,3338209,1995-02-18,0
141356.9328,3338240,1994-12-16,0
179829.84029999998,3338789,1995-02-01,0
173804.10239999997,3339429,1995-01-19,0
77532.3108,3340452,1995-03-06,0
72401.0832,3340993,1995-01-01,0
91324.8492,3341605,1995-02-16,0
54777.6,3341734,1994-11-24,0
1775.5934,3342400,1994-12-15,0
37098.0246,3342790,1995-02-04,0
187384.1347,3342848,1995-02-20,0
25547.0292,3343013,1995-02-20,0
73584.07419999999,3343201,1994-12-23,0
272105.9586,3343776,1995-03-14,0
67476.1244,3344193,1995-03-13,0
153386.20679999999,3344929,1995-01-10,0
84551.5512,3345376,1995-01-26,0
46772.352,3347872,1994-12-24,0
196948.1942,3348037,1995-02-19,0
176708.4706,3348416,1995-03-08,0
97302.1484,3348608,1995-03-02,0
119298.33799999999,3349191,1995-01-14,0
9159.644,3349318,1995-02-15,0
111689.4748,3349442,1994-11-23,0
152939.1659,3349764,1995-02-04,0
94881.98679999998,3350117,1995-02-28,0
6869.8812,3350145,1995-02-06,0
193322.0485,3350465,1995-01-08,0
221963.5664,3350724,1995-02-02,0
114266.4702,3351300,1995-03-13,0
10743.2318,3354310,1994-12-28,0
130402.9244,3355268,1995-01-23,0
179658.7228,3355681,1995-02-17,0
178600.0888,3355906,1995-03-10,0
148712.02730000002,3357088,1995-02-13,0
13841.5896,3357446,1994-11-18,0
58236.2145,3357601,1994-12-29,0
69018.45999999999,3357760,1994-12-09,0
196304.21769999998,3358022,1995-03-06,0
46811.2806,3358823,1995-03-01,0
124291.7102,3359876,1994-12-30,0
112707.27900000001,3360197,1995-02-07,0
11332.5488,3360354,1994-11-18,0
182455.71000000002,3362145,1995-02-08,0
58046.1552,3362656,1995-02-20,0
60833.9424,3363331,1995-02-16,0
3200.0514000000003,3363780,1994-12-20,0
36036.54720000001,3364135,1995-01-08,0
61178.3928,3364225,1995-02-18,0
151976.4945,3364646,1995-02-03,0
180278.5933,3367074,1995-02-11,0
93073.7955,3367267,1994-12-17,0
126580.40909999999,3367680,1994-12-11,0
46450.0926,3367845,1994-12-27,0
58391.7166,3368293,1995-03-11,0
66612.456,3368550,1995-02-05,0
250269.07899999997,3370759,1995-02-26,0
94095.388,3370885,1995-02-07,0
150531.696,3371138,1995-01-31,0
53201.809199999996,3371712,1994-12-24,0
60432.515999999996,3371842,1995-01-29,0
96587.90960000001,3372006,1995-01-16,0
217261.1092,3373030,1995-02-18,0
59446.212,3373094,1995-02-07,0
148981.1156,3375652,1995-01-31,0
228946.0362,3376672,1995-02-27,0
18863.694,3376898,1995-01-11,0
54350.015999999996,3377219,1994-12-10,0
62242.682799999995,3377698,1995-01-27,0
11106.4338,3377764,1994-12-11,0
64600.502400000005,3378083,1994-11-17,0
95584.9036,3378820,1995-02-01,0
145893.97639999999,3378915,1995-02-22,0
261138.29450000002,3379364,1995-01-20,0
104114.1917,3380068,1995-01-05,0
63242.325000000004,3381861,1995-02-03,0
73018.6842,3381925,1994-12-28,0
99760.7863,3382272,1995-02-17,0
146527.368,3382532,1995-02-13,0
83947.8876,3382756,1995-01-10,0
95149.238,3383140,1995-02-08,0
135937.00960000002,3383458,1995-01-02,0
68529.9252,3383651,1995-03-08,0
242638.9622,3383749,1995-01-06,0
182423.8436,3384517,1995-02-28,0
87146.537,3386912,1994-12-30,0
91544.7096,3387749,1994-12-27,0
95200.18460000001,3387905,1995-02-02,0
125141.7186,3388258,1994-12-09,0
220411.7342,3388321,1995-03-08,0
139883.9975,3388801,1995-02-14,0
16633.728,3390278,1994-12-07,0
141386.6238,3390692,1994-12-19,0
17215.4346,3390726,1994-12-04,0
11651.52,3390980,1994-12-12,0
161940.33299999998,3392102,1995-01-31,0
55075.73759999999,3392545,1995-03-02,0
74421.963,3392967,1995-02-18,0
307407.9861,3393030,1995-02-18,0
50697.206399999995,3394017,1994-12-26,0
13140.5274,3394053,1994-12-07,0
17601.6,3394306,1995-01-07,0
11799.532,3395271,1995-01-19,0
87025.677,3396611,1995-01-19,0
45119.4058,3396740,1995-01-30,0
139062.699,3397668,1995-02-25,0
58552.292700000005,3398690,1994-12-27,0
174349.0587,3398916,1995-03-04,0
94644.2874,3399397,1994-12-08,0
35092.806,3405249,1995-01-12,0
56947.807,3406465,1995-01-23,0
2023.5557999999999,3406598,1994-12-04,0
51813.6498,3407458,1995-01-04,0
77261.1202,3407492,1995-02-10,0
61216.8259,3409220,1995-01-28,0
34835.8816,3409604,1995-01-02,0
92653.5164,3410144,1995-01-17,0
138880.1022,3410592,1995-03-05,0
72748.9488,3410784,1995-01-23,0
36344.4,3411108,1994-11-26,0
38382.5289,3411653,1995-02-06,0
267770.31320000003,3411973,1995-03-13,0
140176.8112,3412192,1995-02-15,0
17140.248000000003,3413062,1994-12-13,0
241989.73499999996,3413251,1995-02-09,0
54675.2976,3415079,1994-12-08,0
25017.968399999998,3415169,1995-01-10,0
193261.101,3415232,1995-03-02,0
78807.5472,3415843,1994-12-25,0
126997.576,3415943,1995-02-07,0
47983.572,3416002,1994-12-29,0
56733.0496,3416519,1994-11-21,0
140587.08159999998,3416677,1995-01-18,0
103750.6599,3416801,1995-01-31,0
24787.1646,3417254,1994-12-03,0
173904.9228,3418151,1995-03-05,0
61682.51969999999,3418501,1995-02-13,0
33422.89229999999,3419460,1994-12-21,0
139340.7578,3420355,1995-03-04,0
48972.520000000004,3420645,1994-12-29,0
29969.315,3421090,1994-12-18,0
51333.369999999995,3421154,1995-01-04,0
279555.5478,3421764,1995-01-14,0
75129.70499999999,3422179,1995-03-08,0
252805.00089999998,3422240,1995-02-28,0
38341.7496,3422247,1995-02-28,0
42745.757600000004,3423905,1995-02-19,0
52420.095,3424417,1995-02-20,0
48970.972799999996,3424673,1994-11-24,0
96778.57800000001,3425222,1994-12-23,0
29746.08,3425411,1994-12-30,0
259928.19129999998,3425510,1995-03-10,0
8679.589100000001,3425857,1994-12-04,0
17195.892999999996,3426242,1995-02-20,0
97460.57699999999,3426464,1995-03-10,0
61025.335199999994,3426886,1994-12-18,0
1374.9492,3427237,1994-11-27,0
29672.034,3427396,1995-03-04,0
235862.90679999997,3428611,1995-02-27,0
132777.4317,3428677,1995-01-04,0
84909.4104,3429120,1994-12-30,0
208954.4508,3429858,1995-01-11,0
43022.90700000001,3430080,1995-01-19,0
36663.126000000004,3430275,1995-01-18,0
39707.415,3430535,1995-01-29,0
22652.784,3431011,1994-11-20,0
63232.39,3433250,1994-11-23,0
32899.6161,3435173,1994-12-22,0
74423.0662,3436195,1995-03-01,0
53635.5848,3436226,1995-01-17,0
219103.95700000002,3603877,1995-03-07,0
45718.2544,3604065,1994-12-25,0
134455.087,3604736,1995-01-31,0
58231.4328,3604802,1994-12-15,0
35185.15,3605124,1995-01-16,0
29519.958,3605600,1994-11-29,0
61020.6828,3605633,1994-12-14,0
56167.5996,3605728,1994-12-07,0
220831.0807,3606561,1995-02-26,0
183744.4815,3606853,1995-03-10,0
119996.89199999999,3607783,1995-01-31,0
76346.7163,3607811,1995-01-25,0
55977.0675,3608929,1994-12-19,0
64395.408,3609058,1995-01-17,0
207795.81939999998,3609312,1995-02-10,0
71937.52699999999,3609318,1995-03-13,0
80332.6161,3609637,1995-01-28,0
162112.288,3610055,1995-02-08,0
24985.051,3610657,1994-12-03,0
53677.814399999996,3611012,1994-12-27,0
40107.1182,3611264,1995-03-14,0
41214.1058,3611780,1995-01-15,0
53015.04,3612032,1995-02-23,0
273575.2693,3612322,1994-12-27,0
167100.4337,3613190,1995-02-17,0
228859.999,3613379,1995-01-19,0
148531.3358,3613667,1995-03-14,0
58008.71599999999,3613891,1995-01-25,0
40629.0066,3617764,1995-02-12,0
