time,symbol,size,price,seq,bid,ask,bsize,asize,is_nbbo
51170,ZUMZ,-1.71,-1.4,-1.46,0.29,-0.1,0.23,0.55,true
51201,ZUMZ,-0.15,0.3,-1.46,0.29,-0.1,0.23,0.55,true
51425,ZUMZ,-0.54,0.97,1.64,-0.4,-0.19,-0.24,1.02,true
51425,ZUMZ,0.16,0.68,1.64,-0.4,-0.19,-0.24,1.02,true
51455,ZUMZ,1.34,-0.54,1.64,-0.4,-0.19,-0.24,1.02,true
51935,ZUMZ,0.84,1.77,0.15,0.51,-0.37,0.06,0.83,false
51944,ZUMZ,-1.15,0.34,-0.71,-1.23,1.17,-0.2,-1.61,true
52029,ZUMZ,-0.28,-0.93,-0.59,0.35,1.33,-0.63,0.94,false
52115,ZUMZ,0.18,-0.4,-1.16,1.23,1.1,0.38,0.09,false
52166,ZUMZ,1.08,1.67,-1.16,1.23,1.1,0.38,0.09,false
52202,ZUMZ,-0.49,0.68,-1.16,1.23,1.1,0.38,0.09,false
52298,ZUMZ,1.55,-1.64,-2.0,0.28,-1.03,0.84,0.69,false
52332,ZUMZ,0.89,-1.74,-2.0,0.28,-1.03,0.84,0.69,false
52493,ZUMZ,-2.11,-0.53,-0.02,-1.37,1.25,-1.98,0.7,false
52657,ZUMZ,-0.57,-0.09,0.07,-0.47,-0.05,-0.22,0.91,true
52804,ZUMZ,1.53,1.19,0.07,-0.47,-0.05,-0.22,0.91,true
52805,ZUMZ,-1.03,0.57,0.07,-0.47,-0.05,-0.22,0.91,true
52811,ZUMZ,1.56,0.88,0.07,-0.47,-0.05,-0.22,0.91,true
52850,ZUMZ,1.01,-1.06,0.07,-0.47,-0.05,-0.22,0.91,true
52980,ZUMZ,1.03,0.47,-1.08,0.18,-0.08,1.76,-1.1,true
53029,ZUMZ,1.4,0.11,-1.08,0.18,-0.08,1.76,-1.1,true
53038,ZUMZ,-3.3,-0.4,-1.08,0.18,-0.08,1.76,-1.1,true
53143,ZUMZ,-2.82,0.15,-0.4,-1.1,0.34,-0.33,0.37,false
53177,ZUMZ,-0.13,0.73,-0.4,-1.1,0.34,-0.33,0.37,false
53203,ZUMZ,0.44,-0.3,-0.4,-1.1,0.34,-0.33,0.37,false
53210,ZUMZ,-1.55,0.83,-0.4,-1.1,0.34,-0.33,0.37,false
53286,ZUMZ,-0.53,0.64,-0.4,-1.1,0.34,-0.33,0.37,false
53340,ZUMZ,1.71,-0.43,-0.22,1.25,-0.31,-0.86,-1.7,false
53443,ZUMZ,-0.39,0.28,-0.22,1.25,-0.31,-0.86,-1.7,false
53556,ZUMZ,-1.19,0.07,-0.17,-0.54,0.6,-1.95,-0.48,true
53618,ZUMZ,-0.45,0.82,-0.17,-0.54,0.6,-1.95,-0.48,true
53691,ZUMZ,-0.94,0.14,1.75,-1.94,0.44,0.46,-1.16,true
53691,ZUMZ,-0.96,-0.59,1.75,-1.94,0.44,0.46,-1.16,true
53764,ZUMZ,0.0,0.04,-1.12,-0.3,-0.88,0.8,1.03,false
53806,ZUMZ,0.82,0.01,-1.12,-0.3,-0.88,0.8,1.03,false
53892,ZUMZ,1.36,1.41,0.57,1.18,1.65,-0.75,0.84,true
53904,ZUMZ,-0.69,-1.65,0.57,1.18,1.65,-0.75,0.84,true
53956,ZUMZ,-0.79,0.4,-1.87,-0.92,-1.01,-1.08,0.2,false
54015,ZUMZ,-1.22,0.05,1.29,0.73,0.03,1.11,-0.08,false
54233,ZUMZ,1.67,-0.38,0.76,-1.34,-1.97,-0.51,0.75,true
54235,ZUMZ,-0.38,-0.84,0.76,-1.34,-1.97,-0.51,0.75,true
54360,ZUMZ,-1.06,-2.08,-0.43,0.5,0.59,-2.05,-1.33,true
54404,ZUMZ,1.02,0.84,-0.43,0.5,0.59,-2.05,-1.33,true
54566,ZUMZ,-0.27,0.95,-0.43,-1.27,-0.37,-0.81,-0.04,true
54575,ZUMZ,0.71,0.08,-0.43,-1.27,-0.37,-0.81,-0.04,true
54586,ZUMZ,-1.32,-0.23,-0.43,-1.27,-0.37,-0.81,-0.04,true
54620,ZUMZ,-1.19,1.03,-0.43,-1.27,-0.37,-0.81,-0.04,true
54628,ZUMZ,0.0,-0.12,-0.43,-1.27,-0.37,-0.81,-0.04,true
54654,ZUMZ,-1.06,0.15,-0.82,-0.98,-0.12,2.24,0.09,false
54658,ZUMZ,0.01,1.95,-0.82,-0.98,-0.12,2.24,0.09,false
54692,ZUMZ,-0.42,0.05,-0.82,-0.98,-0.12,2.24,0.09,false
54741,ZUMZ,1.1,-0.3,-0.82,-0.98,-0.12,2.24,0.09,false
54800,ZUMZ,1.11,-1.2,1.03,-0.09,0.79,1.99,2.0,false
54807,ZUMZ,0.67,0.51,1.03,-0.09,0.79,1.99,2.0,false
54902,ZUMZ,0.64,0.45,1.03,-0.09,0.79,1.99,2.0,false
54970,ZUMZ,0.21,-0.15,0.8,-2.7,-0.24,-0.98,1.26,true
54978,ZUMZ,-0.31,0.5,0.8,-2.7,-0.24,-0.98,1.26,true
55068,ZUMZ,0.83,-1.08,-0.22,-1.18,-0.7,-0.12,1.2,true
55179,ZUMZ,0.29,1.27,-0.94,-2.72,-1.75,-0.07,0.12,false
55290,ZUMZ,-1.43,-0.3,-0.94,-2.72,-1.75,-0.07,0.12,false
55298,ZUMZ,-1.36,-0.75,-0.94,-2.72,-1.75,-0.07,0.12,false
55299,ZUMZ,0.69,-0.53,-0.94,-2.72,-1.75,-0.07,0.12,false
55325,ZUMZ,-0.75,-1.24,-0.94,-2.72,-1.75,-0.07,0.12,false
55330,ZUMZ,1.6,-0.3,-0.94,-2.72,-1.75,-0.07,0.12,false
55540,ZUMZ,1.65,-1.41,-1.18,-0.46,0.71,1.25,-1.35,false
55541,ZUMZ,1.97,1.55,-1.18,-0.46,0.71,1.25,-1.35,false
55579,ZUMZ,0.91,0.1,-1.18,-0.46,0.71,1.25,-1.35,false
55965,ZUMZ,-1.51,-0.99,1.66,0.57,0.81,-0.72,-0.68,true
55978,ZUMZ,2.05,0.79,1.66,0.57,0.81,-0.72,-0.68,true
56041,ZUMZ,-0.18,-0.33,-0.82,0.64,-1.36,0.06,-1.16,true
56089,ZUMZ,-0.66,0.08,0.32,-0.12,-0.52,0.67,-0.82,false
56271,ZUMZ,0.69,-0.24,-0.69,1.74,1.16,-0.68,-0.77,true
56329,ZUMZ,-0.57,0.72,0.99,1.47,-1.88,1.04,-0.48,true
56474,ZUMZ,-0.37,-0.21,-1.58,0.19,0.21,0.94,-0.42,false
56569,ZUMZ,1.11,0.22,0.95,-0.73,-0.01,0.14,-0.62,true
56600,ZUMZ,1.91,1.04,-0.74,0.2,0.73,-0.4,0.79,false
56707,ZUMZ,0.87,0.4,1.24,-0.88,-0.26,0.25,0.57,true
56845,ZUMZ,-1.03,1.16,-0.26,-0.33,0.55,-0.43,-1.23,false
56983,ZUMZ,0.74,-0.05,0.44,0.8,2.4,-1.63,0.29,false
56993,ZUMZ,-0.04,-1.38,0.44,0.8,2.4,-1.63,0.29,false
57011,ZUMZ,-0.87,-1.04,-0.88,-0.23,0.39,-0.09,0.81,true
57213,ZUMZ,0.22,-0.39,-1.44,-0.57,0.61,1.9,-0.05,false
57299,ZUMZ,-0.18,1.66,-1.44,-0.57,0.61,1.9,-0.05,false
57356,ZUMZ,0.23,-0.19,0.34,0.62,-0.2,-0.58,0.91,true
57428,ZUMZ,0.04,-1.76,-0.04,-0.71,0.26,-0.08,0.46,true
57567,ZUMZ,-1.72,-1.33,-0.44,-0.61,0.06,-0.14,-2.83,false
57667,ZUMZ,-1.06,-0.61,-1.54,-0.62,-0.4,-1.51,-1.02,false
57724,ZUMZ,1.46,0.92,-0.22,-0.63,-0.21,0.57,0.92,false
57783,ZUMZ,0.7,-0.95,-0.98,-1.56,0.15,0.06,0.27,false
57836,ZUMZ,-2.22,-0.56,-0.98,-1.56,0.15,0.06,0.27,false
57873,ZUMZ,0.38,0.36,1.33,-1.93,-0.63,0.42,-0.48,false
57890,ZUMZ,-1.08,-0.41,1.33,-1.93,-0.63,0.42,-0.48,false
58100,ZUMZ,-1.09,0.66,2.21,0.1,-0.72,-0.27,0.85,false
58276,ZUMZ,-1.1,-0.25,-1.13,-0.79,-0.96,-0.3,0.39,false
58321,ZUMZ,0.17,-0.04,0.02,-0.31,0.05,-0.69,2.79,true
58332,ZUMZ,0.51,1.83,1.1,-0.1,0.56,0.53,0.28,false
58334,ZUMZ,-0.9,-0.45,1.43,0.81,2.52,-1.28,1.68,true
58453,ZUMZ,2.92,-0.63,0.7,0.98,0.61,0.17,-0.58,true
58726,ZUMZ,1.08,1.31,-1.19,-1.85,0.26,-0.43,-1.08,true
58761,ZUMZ,-1.31,-0.61,-1.14,-1.55,-1.28,-1.35,-0.61,true
58855,ZUMZ,0.3,-1.46,-1.14,-1.55,-1.28,-1.35,-0.61,true
58867,ZUMZ,-1.2,0.08,-1.14,-1.55,-1.28,-1.35,-0.61,true
58928,ZUMZ,-1.11,0.38,-1.14,-1.55,-1.28,-1.35,-0.61,true
59189,ZUMZ,-1.11,-1.71,0.49,0.01,-0.74,0.05,0.78,true
59298,ZUMZ,0.96,0.56,1.16,0.12,0.46,-0.14,-0.07,true
59305,ZUMZ,-0.57,0.19,1.16,0.12,0.46,-0.14,-0.07,true
59322,ZUMZ,-0.82,3.0,1.16,0.12,0.46,-0.14,-0.07,true
59413,ZUMZ,-1.23,-0.54,1.65,0.29,-0.79,-0.68,-1.08,true
59611,ZUMZ,-0.91,-1.0,-1.01,1.34,-0.83,0.16,-0.72,false
59665,ZUMZ,-0.33,0.69,-0.26,0.76,0.42,1.24,-1.76,false
59701,ZUMZ,-0.8,1.19,-0.26,0.76,0.42,1.24,-1.76,false
59726,ZUMZ,0.92,-0.34,-0.26,0.76,0.42,1.24,-1.76,false
59760,ZUMZ,-0.39,0.57,0.33,0.26,-0.2,1.96,-0.84,false
59821,ZUMZ,1.11,-0.72,0.33,0.26,-0.2,1.96,-0.84,false
59882,ZUMZ,0.2,0.62,-1.31,-0.13,-0.21,0.91,0.51,true
59957,ZUMZ,1.33,-0.82,0.19,-0.61,0.67,0.11,-1.86,false
60022,ZUMZ,0.26,0.14,0.19,-0.61,0.67,0.11,-1.86,false
60036,ZUMZ,-0.34,0.93,-0.41,-1.01,1.17,-0.89,0.52,true
60065,ZUMZ,0.89,-0.51,-1.76,0.99,1.7,-0.09,-0.6,false
60104,ZUMZ,-0.35,1.13,-0.62,1.7,-1.77,0.06,-0.65,false
60200,ZUMZ,2.14,-0.07,0.74,0.47,-1.41,-1.05,0.8,true
60232,ZUMZ,-0.21,-0.77,0.74,0.47,-1.41,-1.05,0.8,true
60323,ZUMZ,0.24,0.43,2.32,-2.38,-1.91,-0.59,-0.26,true
60525,ZUMZ,-0.45,-0.54,1.65,-1.39,-0.57,-1.35,-0.6,true
60595,ZUMZ,0.04,2.04,-0.15,-0.28,-0.6,-0.06,0.29,false
60850,ZUMZ,1.04,0.38,1.47,-2.16,-0.55,-1.15,0.36,false
60974,ZUMZ,0.79,-1.49,1.47,-2.16,-0.55,-1.15,0.36,false
61066,ZUMZ,-0.85,0.6,-0.25,0.01,-0.87,1.47,-1.89,false
61114,ZUMZ,-0.93,-0.92,-0.25,0.01,-0.87,1.47,-1.89,false
61138,ZUMZ,0.65,0.53,0.58,-0.85,0.89,0.26,0.38,true
61237,ZUMZ,0.45,-2.07,0.58,-0.85,0.89,0.26,0.38,true
61340,ZUMZ,-0.39,-0.77,1.37,1.71,0.83,0.22,-0.26,true
61426,ZUMZ,-0.45,-0.33,-1.49,-1.12,-1.22,-1.14,-0.42,false
61427,ZUMZ,-2.47,-0.93,-1.49,-1.12,-1.22,-1.14,-0.42,false
61470,ZUMZ,0.42,-1.23,0.89,-0.92,-0.75,0.06,-0.85,true
61502,ZUMZ,-1.28,0.07,0.48,1.61,-1.3,-0.35,-1.73,true
61657,ZUMZ,0.75,-0.09,-1.07,1.71,1.36,-0.2,-0.24,true
61716,ZUMZ,0.52,0.98,-1.07,1.71,1.36,-0.2,-0.24,true
61750,ZUMZ,0.08,0.5,-1.07,1.71,1.36,-0.2,-0.24,true
61813,ZUMZ,-1.16,-0.52,-0.22,0.26,0.23,1.35,-1.06,false
61853,ZUMZ,0.94,-3.13,-0.07,1.11,0.9,0.88,2.13,false
61983,ZUMZ,0.03,0.82,0.13,-0.33,0.41,-0.96,-0.07,false
62033,ZUMZ,0.44,-1.47,0.61,0.37,2.61,0.59,0.2,false
62182,ZUMZ,-0.13,0.46,0.97,2.06,1.66,-1.37,-0.56,false
62418,ZUMZ,0.14,-0.02,0.08,0.3,-0.8,0.6,1.66,true
62476,ZUMZ,-1.86,-0.1,0.01,2.15,-0.12,1.4,-0.08,false
62500,ZUMZ,-1.2,-1.48,0.01,2.15,-0.12,1.4,-0.08,false
62590,ZUMZ,-0.58,-0.09,0.36,-1.02,-0.94,-0.47,-0.69,true
62606,ZUMZ,1.1,-0.23,0.36,-1.02,-0.94,-0.47,-0.69,true
62711,ZUMZ,0.17,-0.46,-1.23,-0.72,-0.04,0.76,-1.13,false
63009,ZUMZ,0.32,-0.99,1.64,-0.39,0.47,0.37,0.0,true
63107,ZUMZ,-0.43,-0.05,0.47,0.56,1.1,-0.57,-0.33,false
63150,ZUMZ,0.28,-0.36,0.47,0.56,1.1,-0.57,-0.33,false
63230,ZUMZ,0.29,-0.61,0.18,-0.19,-0.77,0.62,-0.26,true
63257,ZUMZ,1.72,1.83,-0.49,-0.55,0.96,-0.88,-1.07,false
63387,ZUMZ,0.4,1.91,0.37,0.93,1.14,0.17,2.09,true
63618,ZUMZ,0.67,-1.15,0.31,0.64,-0.7,2.03,2.42,false
63627,ZUMZ,-0.03,-0.59,0.31,0.64,-0.7,2.03,2.42,false
63655,ZUMZ,-0.95,1.12,0.31,0.64,-0.7,2.03,2.42,false
63697,ZUMZ,-1.2,0.25,1.11,-0.9,-0.72,1.63,-0.61,false
63713,ZUMZ,-1.54,-1.3,1.11,-0.9,-0.72,1.63,-0.61,false
63842,ZUMZ,-1.49,-1.78,-0.32,0.29,1.67,0.1,-0.56,true
63894,ZUMZ,1.0,-0.72,1.09,-0.59,1.09,-1.06,-0.4,false
63953,ZUMZ,-1.01,2.18,0.03,0.74,1.68,0.47,-0.15,true
63981,ZUMZ,-0.16,-1.17,0.16,-0.46,0.53,0.87,-0.15,false
64044,ZUMZ,-0.69,-0.67,2.38,-0.45,-0.33,0.06,0.45,false
64113,ZUMZ,-1.04,1.33,-0.99,1.18,-0.1,-0.01,0.05,false
64140,ZUMZ,-0.72,1.35,-1.64,-0.73,-0.21,0.75,0.21,false
64261,ZUMZ,1.85,-0.18,1.27,0.23,-0.48,-0.02,-0.69,true
64269,ZUMZ,-0.15,0.85,1.27,0.23,-0.48,-0.02,-0.69,true
64324,ZUMZ,-0.74,-0.65,1.27,0.23,-0.48,-0.02,-0.69,true
64384,ZUMZ,-0.82,-0.79,1.27,0.23,-0.48,-0.02,-0.69,true
64519,ZUMZ,-0.17,0.05,0.26,-1.46,0.69,-0.31,0.11,false
64634,ZUMZ,0.0,-0.29,-0.99,-0.54,0.74,-0.6,0.33,true
64686,ZUMZ,0.03,-0.28,-0.93,1.19,0.14,-0.45,0.18,false
64695,ZUMZ,1.5,0.56,1.68,1.2,-0.65,0.33,0.19,false
64705,ZUMZ,-0.26,0.22,1.68,1.2,-0.65,0.33,0.19,false
64714,ZUMZ,-0.5,-0.23,1.68,1.2,-0.65,0.33,0.19,false
64755,ZUMZ,-1.42,0.09,1.68,1.2,-0.65,0.33,0.19,false
64829,ZUMZ,2.06,-0.3,1.68,1.2,-0.65,0.33,0.19,false
64983,ZUMZ,-0.13,0.68,1.38,1.15,0.07,0.04,-1.04,true
65042,ZUMZ,0.85,0.45,1.38,1.15,0.07,0.04,-1.04,true
65086,ZUMZ,-2.21,0.96,-0.08,-3.22,-0.6,0.64,-0.29,true
65126,ZUMZ,0.47,-1.41,1.14,0.34,0.06,0.04,-0.39,false
65169,ZUMZ,0.26,-0.39,1.14,0.34,0.06,0.04,-0.39,false
65218,ZUMZ,1.0,-1.55,1.14,0.34,0.06,0.04,-0.39,false
65276,ZUMZ,0.28,1.13,0.73,-0.83,0.92,-0.62,1.16,false
65403,ZUMZ,-0.64,0.75,1.31,0.36,-0.44,0.67,-0.61,false
65421,ZUMZ,-0.99,1.03,1.31,0.36,-0.44,0.67,-0.61,false
65438,ZUMZ,1.46,-0.46,1.31,0.36,-0.44,0.67,-0.61,false
65447,ZUMZ,-0.37,0.15,1.31,0.36,-0.44,0.67,-0.61,false
65612,ZUMZ,0.59,-1.35,0.18,1.18,2.61,0.15,0.11,true
65690,ZUMZ,0.64,-0.88,1.48,0.35,0.66,-0.65,0.35,true
65719,ZUMZ,1.0,1.07,1.48,0.35,0.66,-0.65,0.35,true
65735,ZUMZ,0.29,0.16,1.48,0.35,0.66,-0.65,0.35,true
65744,ZUMZ,-1.21,-1.31,1.48,0.35,0.66,-0.65,0.35,true
65773,ZUMZ,0.44,0.19,1.48,0.35,0.66,-0.65,0.35,true
65849,ZUMZ,1.45,0.57,3.4,0.6,1.45,0.5,-0.23,false
65889,ZUMZ,-0.03,-0.05,3.4,0.6,1.45,0.5,-0.23,false
65917,ZUMZ,0.5,-0.97,3.4,0.6,1.45,0.5,-0.23,false
65932,ZUMZ,0.58,1.27,3.4,0.6,1.45,0.5,-0.23,false
65952,ZUMZ,1.24,0.81,3.4,0.6,1.45,0.5,-0.23,false
66094,ZUMZ,0.76,0.51,0.98,-1.63,-1.5,-0.64,-0.19,false
66138,ZUMZ,-0.31,2.11,0.98,-1.63,-1.5,-0.64,-0.19,false
66148,ZUMZ,-0.01,-0.98,0.98,-1.63,-1.5,-0.64,-0.19,false
66395,ZUMZ,-0.42,-1.03,-0.84,1.83,0.89,1.13,0.61,true
66404,ZUMZ,-0.12,0.93,-0.84,1.83,0.89,1.13,0.61,true
66421,ZUMZ,-1.9,-1.32,-0.84,1.83,0.89,1.13,0.61,true
66470,ZUMZ,-2.07,-0.72,-0.84,1.83,0.89,1.13,0.61,true
66548,ZUMZ,0.06,0.55,1.29,0.6,0.17,-1.09,-0.45,false
66606,ZUMZ,0.05,-0.56,1.29,0.6,0.17,-1.09,-0.45,false
66651,ZUMZ,-0.2,0.21,1.29,0.6,0.17,-1.09,-0.45,false
66769,ZUMZ,0.94,-0.88,-0.57,1.4,1.11,0.64,-0.12,true
66791,ZUMZ,-1.73,0.22,-0.1,0.07,0.98,-1.1,-0.38,false
66879,ZUMZ,-0.65,-0.37,-0.78,-0.29,-1.35,-1.07,0.3,true
66948,ZUMZ,-0.64,0.03,0.77,1.34,-1.12,-0.14,0.85,true
66958,ZUMZ,-1.31,-0.86,0.77,1.34,-1.12,-0.14,0.85,true
66964,ZUMZ,-0.69,0.62,0.77,1.34,-1.12,-0.14,0.85,true
66977,ZUMZ,0.67,-0.8,-0.01,0.1,-0.68,1.93,0.07,true
67025,ZUMZ,-0.78,0.41,-0.64,1.13,0.54,-0.95,1.24,true
67087,ZUMZ,1.65,0.47,-1.1,0.69,-0.14,2.18,0.5,true
67140,ZUMZ,1.88,1.28,-1.1,0.69,-0.14,2.18,0.5,true
67373,ZUMZ,-0.44,-0.15,-0.27,0.08,2.22,0.85,-1.95,false
67374,ZUMZ,-0.21,-1.05,-0.27,0.08,2.22,0.85,-1.95,false
67419,ZUMZ,0.46,0.88,-0.27,0.08,2.22,0.85,-1.95,false
67475,ZUMZ,0.55,-0.01,-0.82,0.5,0.07,0.26,1.01,false
67567,ZUMZ,1.15,-0.35,1.27,-1.08,0.5,0.86,0.38,false
67603,ZUMZ,1.36,-1.1,-0.91,0.99,0.85,-0.65,1.34,false
67641,ZUMZ,-0.26,-0.95,-0.91,0.99,0.85,-0.65,1.34,false
67984,ZUMZ,-0.49,1.22,0.49,-0.36,0.59,-1.29,1.01,true
68069,ZUMZ,1.01,-1.13,1.12,-0.28,-0.03,1.46,1.35,false
68178,ZUMZ,-0.17,0.11,1.12,-0.28,-0.03,1.46,1.35,false
68248,ZUMZ,0.74,-0.19,0.09,-2.95,0.9,-1.53,1.2,false
68309,ZUMZ,0.04,-0.49,-0.68,-1.02,1.04,1.57,1.24,false
68419,ZUMZ,-0.73,1.85,0.97,-1.33,1.64,-0.56,2.66,false
68551,ZUMZ,1.05,-0.1,0.44,-0.79,-2.03,-0.72,0.13,true
68569,ZUMZ,-0.91,-1.12,0.44,-0.79,-2.03,-0.72,0.13,true
68574,ZUMZ,1.75,0.61,0.44,-0.79,-2.03,-0.72,0.13,true
68586,ZUMZ,0.25,1.7,0.35,-0.19,-0.84,0.77,-0.56,true
68611,ZUMZ,0.0,-0.5,0.35,-0.19,-0.84,0.77,-0.56,true
68664,ZUMZ,0.64,-1.23,1.99,-0.78,-0.88,-0.46,0.78,false
68716,ZUMZ,0.16,0.07,1.01,-0.45,1.94,0.37,-0.05,true
68783,ZUMZ,0.8,0.53,1.01,-0.45,1.94,0.37,-0.05,true
68824,ZUMZ,-0.08,1.04,-0.55,0.46,-0.37,0.33,-1.79,false
68891,ZUMZ,0.54,-0.6,-1.97,-0.87,-0.4,0.88,-0.15,true
68963,ZUMZ,1.77,-1.17,-1.97,-0.87,-0.4,0.88,-0.15,true
68972,ZUMZ,2.08,-0.38,-1.97,-0.87,-0.4,0.88,-0.15,true
68973,ZUMZ,-0.67,2.38,-1.97,-0.87,-0.4,0.88,-0.15,true
68997,ZUMZ,-0.04,-0.41,-1.97,-0.87,-0.4,0.88,-0.15,true
69100,ZUMZ,0.67,-0.62,-0.82,0.6,0.67,-0.32,1.33,true
69169,ZUMZ,1.34,-0.63,-0.45,0.63,1.86,-1.66,-0.3,true
69173,ZUMZ,0.99,1.09,-0.09,0.36,-0.87,-0.94,0.42,false
69254,ZUMZ,0.39,2.11,0.69,0.77,0.04,-1.43,0.1,true
69284,ZUMZ,0.33,-1.15,-0.21,-0.74,-0.37,0.09,-0.8,false
69406,ZUMZ,-0.8,-0.34,-0.21,-0.74,-0.37,0.09,-0.8,false
69411,ZUMZ,-1.74,-0.76,-0.21,-0.74,-0.37,0.09,-0.8,false
69563,ZUMZ,0.45,0.38,-0.21,-0.74,-0.37,0.09,-0.8,false
69592,ZUMZ,-0.03,-0.88,-0.21,-0.74,-0.37,0.09,-0.8,false
69931,ZUMZ,0.35,-0.22,-0.24,0.15,0.22,-0.12,-1.95,false
70026,ZUMZ,-1.14,-0.18,-0.47,0.75,1.34,0.95,0.56,true
70194,ZUMZ,0.46,-1.15,0.53,1.5,0.13,-0.42,-0.44,false
70290,ZUMZ,0.58,0.58,1.12,2.06,-0.22,-2.07,0.48,true
70316,ZUMZ,-0.11,0.5,1.12,2.06,-0.22,-2.07,0.48,true
70385,ZUMZ,2.83,-0.09,0.32,-1.41,0.18,-0.27,-0.87,false
70398,ZUMZ,-0.74,-0.91,0.32,-1.41,0.18,-0.27,-0.87,false
70408,ZUMZ,-0.02,1.07,0.32,-1.41,0.18,-0.27,-0.87,false
70505,ZUMZ,-0.52,0.1,0.25,0.31,-1.76,0.38,0.37,false
70574,ZUMZ,-0.68,1.08,0.25,0.31,-1.76,0.38,0.37,false
70657,ZUMZ,-1.49,-0.02,0.69,-0.25,-0.71,0.92,1.31,false
70748,ZUMZ,-0.12,-0.98,-1.54,-0.26,0.84,-0.55,-0.13,true
70789,ZUMZ,-0.39,-0.67,0.9,1.06,-1.61,-0.31,-1.68,false
70792,ZUMZ,0.43,-1.62,0.9,1.06,-1.61,-0.31,-1.68,false
70795,ZUMZ,0.11,0.99,0.9,1.06,-1.61,-0.31,-1.68,false
70875,ZUMZ,-0.04,-1.74,0.16,2.03,1.08,0.89,-0.56,false
70890,ZUMZ,1.32,-0.32,0.16,2.03,1.08,0.89,-0.56,false
70927,ZUMZ,-0.78,-1.11,0.28,-0.84,0.17,-0.5,0.21,false
70988,ZUMZ,0.2,-0.03,0.28,-0.84,0.17,-0.5,0.21,false
71026,ZUMZ,0.77,-0.46,-0.92,-0.41,-1.3,-0.99,0.09,false
71103,ZUMZ,0.16,2.15,1.68,1.01,-0.11,1.78,-1.89,true
71193,ZUMZ,-0.37,0.47,1.68,1.01,-0.11,1.78,-1.89,true
71194,ZUMZ,-0.7,-0.64,1.68,1.01,-0.11,1.78,-1.89,true
71197,ZUMZ,0.63,0.13,1.68,1.01,-0.11,1.78,-1.89,true
71271,ZUMZ,1.89,0.21,0.03,-0.22,1.13,-0.22,-0.35,false
71359,ZUMZ,-1.87,0.76,-0.19,-1.87,-0.66,-0.21,-1.25,true
71380,ZUMZ,-1.53,0.9,0.56,-0.89,0.4,-0.86,-1.13,true
71407,ZUMZ,-0.82,-1.48,-2.3,-1.95,-0.48,-0.1,1.96,false
71416,ZUMZ,-1.28,-0.21,-2.3,-1.95,-0.48,-0.1,1.96,false
71503,ZUMZ,0.29,1.34,0.48,-0.79,0.48,0.94,-0.87,true
71570,ZUMZ,0.39,0.02,0.48,-0.79,0.48,0.94,-0.87,true
71694,ZUMZ,-0.5,0.69,0.48,-0.79,0.48,0.94,-0.87,true
71792,ZUMZ,-0.03,0.92,0.75,1.19,0.18,0.75,0.26,true
71847,ZUMZ,1.19,0.2,0.75,1.19,0.18,0.75,0.26,true
71871,ZUMZ,-1.16,1.55,0.75,1.19,0.18,0.75,0.26,true
71889,ZUMZ,-0.13,-0.41,0.52,0.78,-0.93,-0.19,0.71,true
72018,ZUMZ,-1.33,-0.45,-1.07,-0.38,-0.54,0.39,0.04,false
72033,ZUMZ,1.06,0.0,0.59,-1.28,1.78,0.08,0.41,false
72140,ZUMZ,0.15,0.46,1.88,0.59,0.95,0.34,0.26,false
72294,ZUMZ,-1.17,0.88,-0.9,1.5,-0.01,2.03,0.39,false
72384,ZUMZ,-0.11,0.44,0.13,0.08,0.85,0.88,0.75,true
72536,ZUMZ,1.45,1.06,-1.36,-1.29,-1.59,-1.41,-0.13,false
72608,ZUMZ,-0.36,-0.13,-1.36,-1.29,-1.59,-1.41,-0.13,false
72756,ZUMZ,-0.69,0.01,-0.66,0.77,2.28,0.65,0.35,true
72952,ZUMZ,0.56,0.28,-0.24,1.72,0.59,0.53,1.08,false
72967,ZUMZ,1.53,-0.82,-0.24,1.72,0.59,0.53,1.08,false
73000,ZUMZ,0.83,-1.05,-0.24,1.72,0.59,0.53,1.08,false
73025,ZUMZ,0.66,0.64,0.56,-1.3,0.18,-1.34,0.76,false
73065,ZUMZ,0.74,-0.16,-2.56,0.32,-1.7,-1.0,1.91,false
73122,ZUMZ,0.76,-0.26,1.93,0.6,1.12,-1.41,-1.86,true
73158,ZUMZ,0.4,1.08,1.93,0.6,1.12,-1.41,-1.86,true
73166,ZUMZ,0.1,-0.58,0.37,-1.77,1.27,-0.89,-0.05,false
73282,ZUMZ,1.2,-0.13,-0.86,-0.18,1.0,-0.24,1.75,true
73299,ZUMZ,-1.54,0.07,-0.86,-0.18,1.0,-0.24,1.75,true
73341,ZUMZ,-0.31,-1.78,-0.86,-0.18,1.0,-0.24,1.75,true
73344,ZUMZ,0.39,-0.9,-0.86,-0.18,1.0,-0.24,1.75,true
73347,ZUMZ,-0.24,-0.39,-0.86,-0.18,1.0,-0.24,1.75,true
73547,ZUMZ,0.08,-0.73,-0.25,0.32,0.61,0.9,-3.18,false
73605,ZUMZ,-0.47,-1.28,-2.24,-1.25,-1.36,2.45,1.43,true
73856,ZUMZ,-2.43,0.72,-0.14,-0.79,0.26,-0.65,0.48,false
24837,ZU,0.92,0.26,0.27,0.49,1.02,0.37,-0.14,false
24911,ZU,-1.25,0.29,0.47,-0.63,-0.71,-0.96,1.68,true
25018,ZU,-0.79,1.3,-1.04,0.72,0.73,1.21,-0.12,true
